,,投票率,(％),,,58.90,53.17,58.74,61.63,54.34,62.40,70.72,64.02,56.65,54.08,62.73,64.70

,,投票者数,,,,167761,20305,14182,38760,21435,19332,6655,6380,8741,15017,7892,9062
,,無効票＋他,,,,3789,478,314,951,495,362,122,140,192,381,173,181
,,有効票,,,,163972,19827,13868,37809,20940,18970,6533,6240,8549,14636,7719,8881

当,重複,山口壯,自民,前,67歳,91099,10596,8296,21947,10311,10666,3962,3623,4801,7831,4089,4977
,,得票率,(％),,,55.56,53.44,59.82,58.05,49.24,56.23,60.65,58.06,56.16,53.51,52.97,56.04
,重複,池畑浩太朗,維新,新,47歳,49736,6442,3834,10690,7534,5456,1734,1676,2537,4806,2529,2498
,,得票率,(％),,,30.33,32.49,27.65,28.27,35.98,28.76,26.54,26.86,29.68,32.84,32.76,28.13
,重複,酒井孝典,立民,新,61歳,23137,2789,1738,5172,3095,2848,837,941,1211,1999,1101,1406
,,得票率,(％),,,14.11,14.07,12.53,13.68,14.78,15.01,12.81,15.08,14.17,13.66,14.26,15.83


